Customer_ID,Gender,Age,Children,Contract_Type,Payment_Method,Account_Length_(in_months),Account_Length_(in years),Mins,Extra_International_Charges,Monthly_Charge,Customer_Service_Calls,Avg_Monthly_GB_Download,Unlimited_Data_Plan,Phone_Number,Device_Protection_&_Online_Backup,Virtual_Assistant,Churn_Reason,Churn_Label
3461-YZLC,Female,76.0,413.0,Two Year,Direct Debit,25.0,,225.2,0.0,28.0,1.0,4.0,YES,396-1648,No,,,NO
0527-WYXI,Female,61.0,263.0,Month-to-Month,Direct Debit,1.0,,7.0,4.5,35.0,0.0,7.0,NO,343-2592,No,,,No
1662-ZWHY,Male,29.0,306.0,Month-to-Month,Credit Card,,1.3333333333333333,161.6,0.0,17.0,0.0,15.0,Yes,330-1627,No,,,No
7323-IUNI,Male,21.0,545.0,Two Year,Direct Debit,,2.0,316.9,0.0,8.0,0.0,0.0,No,332-6934,No,,,No
3678-PYNY,Male,63.0,771.0,Two Year,Credit Card,69.0,,1040.0,317.4,13.0,1.0,0.0,No,370-3021,No,,,No
6994-ISVM,Female,32.0,858.0,Month-to-Month,Credit Card,,4.833333333333333,576.4,0.0,56.0,4.0,6.0,No,331-6270,Yes,,Competitor made better offer,Yes
9314-HLWC,Female,46.0,653.0,One Year,Credit Card,18.0,,123.2,0.0,19.0,0.0,1.0,YES,332-8160,Yes,,,No
5605-UMVX,Female,30.0,736.0,Month-to-Month,Credit Card,4.0,,35.2,0.0,28.0,0.0,26.0,Yes,343-5154,Yes,,,No
3153-ODVD,Male,34.0,592.0,One Year,Credit Card,68.0,,952.0,0.0,39.0,0.0,9.0,Yes,406-2032,Yes,,,NO
3423-EKEY,Female,37.0,616.0,One Year,Credit Card,6.0,,72.2,0.0,6.0,0.0,0.0,No,381-6271,No,,,NO
0639-BWRD,Female,58.0,530.0,One Year,Credit Card,,1.0833333333333333,174.4,33.5,15.0,0.0,14.0,Yes,343-2392,No,,,No
8752-SOTK,Female,29.0,760.0,One Year,Direct Debit,,3.25,231.9,0.0,45.0,0.0,14.0,Yes,369-9738,Yes,,Attitude of service provider,Yes
3453-MXVP,Male,63.0,463.0,Month-to-Month,Direct Debit,,3.5833333333333335,217.1,92.0,10.0,0.0,0.0,No,368-5165,No,,,No
2799-AJVS,Male,71.0,550.0,Month-to-Month,Direct Debit,14.0,,96.8,46.2,34.0,2.0,6.0,YES,338-7305,No,,Extra data charges,YES
9601-ODAN,Male,22.0,614.0,Two Year,Credit Card,,5.833333333333333,903.8,179.2,24.0,0.0,24.0,YES,340-10730,Yes,,,NO
1461-STWS,Male,38.0,860.0,One Year,Credit Card,,5.75,754.2,0.0,50.0,0.0,1.0,YES,362-8378,Yes,,,No
6294-ZCHL,Male,46.0,593.0,Two Year,Credit Card,,5.833333333333333,630.1,0.0,26.0,0.0,5.0,Yes,353-4897,Yes,,,No
0678-ZYNX,Female,69.0,921.0,One Year,Direct Debit,,3.9166666666666665,331.3,0.0,26.0,0.0,0.0,Yes,291-7281,No,,,NO
6059-EOIK,Female,60.0,510.0,One Year,Credit Card,,0.4166666666666667,33.8,0.0,6.0,0.0,0.0,No,330-10195,No,,,NO
0364-HCWW,Female,42.0,470.0,Month-to-Month,Credit Card,,1.4166666666666667,87.3,0.0,10.0,0.0,0.0,No,390-5225,No,,,NO
0193-XPLB,Male,64.0,614.0,Month-to-Month,Direct Debit,,0.5833333333333334,27.1,18.0,38.0,0.0,5.0,Yes,382-8274,No,,Competitor had better devices,YES
4541-BLXB,Male,62.0,458.0,Month-to-Month,Credit Card,22.0,,173.7,0.0,25.0,0.0,6.0,Yes,334-8694,Yes,,,No
5964-ZVCK,Male,33.0,503.0,Month-to-Month,Credit Card,1.0,,14.0,0.0,8.0,0.0,0.0,NO,351-9709,No,,,No
8912-ESBF,Female,46.0,352.0,Two Year,Direct Debit,44.0,,662.9,0.0,9.0,1.0,0.0,NO,386-8432,No,,,No
1753-LLGC,Female,79.0,796.0,Month-to-Month,Direct Debit,,0.3333333333333333,45.6,76.3,53.0,5.0,1.0,Yes,416-1676,No,,Competitor made better offer,Yes
3103-UDJU,Male,67.0,833.0,Two Year,Credit Card,,4.166666666666667,399.1,0.0,16.0,1.0,0.0,No,254-1968,No,,,NO
4763-HJCN,Male,60.0,504.0,Month-to-Month,Direct Debit,,0.08333333333333333,9.0,0.0,18.0,0.0,15.0,YES,417-6252,No,,,No
4795-WECG,Male,30.0,226.0,One Year,Direct Debit,,1.1666666666666667,168.3,0.0,10.0,0.0,0.0,NO,336-7405,No,,,Yes
1885-EAUF,Female,24.0,915.0,Two Year,Direct Debit,54.0,,536.7,0.0,6.0,0.0,0.0,No,276-4963,No,,,No
2027-IKUK,Female,40.0,677.0,One Year,Credit Card,,3.3333333333333335,596.0,0.0,37.0,1.0,10.0,Yes,378-6772,Yes,,,No
2448-ZGKK,Female,21.0,817.0,Two Year,Credit Card,72.0,,650.2,0.0,59.0,0.0,16.0,YES,371-1838,Yes,,,No
3046-MPSU,Female,33.0,474.0,Month-to-Month,Direct Debit,,1.5,236.5,0.0,37.0,0.0,17.0,Yes,310-2655,No,,,No
4704-FUAL,Male,54.0,585.0,Two Year,Direct Debit,,5.333333333333333,637.9,252.8,8.0,1.0,0.0,No,414-4162,No,,,No
1472-WOSR,Female,60.0,221.0,Month-to-Month,Direct Debit,,1.4166666666666667,169.2,0.0,38.0,0.0,12.0,No,352-2781,No,,,No
3267-RJSQ,Male,43.0,226.0,Two Year,Direct Debit,,6.083333333333333,870.6,0.0,23.0,2.0,25.0,Yes,392-8318,No,,,No
4911-AZDT,Female,26.0,741.0,Two Year,Direct Debit,,5.083333333333333,306.9,302.0,39.0,0.0,14.0,Yes,415-4609,Yes,,,No
0876-HERE,Female,34.0,720.0,One Year,Credit Card,28.0,,420.6,0.0,34.0,1.0,1.0,Yes,358-2390,Yes,,,No
9382-SFTS,Male,60.0,274.0,Two Year,Direct Debit,72.0,,361.6,0.0,32.0,2.0,1.0,Yes,358-7914,Yes,,,No
5529-AGTB,Male,49.0,201.0,Two Year,Credit Card,,5.25,946.3,0.0,39.0,0.0,7.0,Yes,352-3329,Yes,,,No
3947-UATP,Male,77.0,761.0,Two Year,Direct Debit,66.0,,394.0,97.4,40.0,2.0,5.0,Yes,330-2849,Yes,,,No
8942-JMZL,Male,49.0,393.0,One Year,Credit Card,51.0,,202.6,0.0,54.0,0.0,5.0,No,342-1099,Yes,,,No
4033-UJEG,Female,69.0,768.0,Two Year,Direct Debit,,3.3333333333333335,401.3,0.0,40.0,0.0,8.0,Yes,415-6127,No,,,No
2476-DQLP,Female,52.0,774.0,Two Year,Direct Debit,73.0,,798.8,181.0,49.0,0.0,8.0,No,310-5341,Yes,,,No
2509-SLXY,Female,72.0,633.0,Month-to-Month,Direct Debit,50.0,,597.1,193.3,37.0,0.0,6.0,YES,251-2902,Yes,,,No
9181-IWNV,Female,46.0,505.0,Month-to-Month,Direct Debit,,0.5833333333333334,117.1,26.6,23.0,0.0,18.0,Yes,403-8904,Yes,,,No
8999-MKLE,Female,42.0,899.0,One Year,Credit Card,57.0,,285.5,0.0,35.0,1.0,3.0,Yes,328-7513,Yes,,,No
4875-FXIJ,Male,69.0,235.0,Month-to-Month,Direct Debit,41.0,,567.8,0.0,56.0,5.0,5.0,Yes,400-1636,Yes,,Attitude of support person,Yes
8170-IKAL,Male,45.0,616.0,Two Year,Credit Card,26.0,,365.7,0.0,7.0,0.0,0.0,NO,290-1121,No,,,No
2401-IEXK,Female,40.0,808.0,Month-to-Month,Credit Card,27.0,,294.8,38.5,20.0,0.0,6.0,YES,340-3452,No,,,NO
2939-IBUO,Male,26.0,829.0,Month-to-Month,Credit Card,1.0,,8.0,0.0,7.0,1.0,0.0,No,332-1502,No,,,No
2945-UCWR,Female,26.0,664.0,Month-to-Month,CREDIT CARD,39.0,,192.7,83.9,37.0,2.0,10.0,Yes,340-9109,Yes,,Competitor offered higher download speeds,Yes
4083-PDHK,Male,63.0,889.0,One Year,Direct Debit,,5.083333333333333,243.7,0.0,58.0,0.0,10.0,YES,343-9658,Yes,,,No
5242-WGEX,Male,29.0,426.0,Two Year,Credit Card,,2.0,120.3,72.0,10.0,0.0,0.0,NO,319-9714,No,,,No
3791-FJQR,Female,21.0,527.0,One Year,Credit Card,13.0,,65.4,0.0,21.0,2.0,14.0,Yes,400-8538,No,,,No
9629-YPFJ,Female,47.0,830.0,One Year,Direct Debit,,0.16666666666666666,14.9,0.0,8.0,0.0,0.0,NO,269-2469,No,,,NO
8760-VNCZ,Male,54.0,986.0,Two Year,Direct Debit,,5.916666666666667,706.5,0.0,52.0,0.0,2.0,No,325-3558,Yes,,,No
7186-ABWT,Female,53.0,607.0,Two Year,Credit Card,35.0,,138.3,0.0,72.0,2.0,3.0,Yes,358-9146,Yes,,,NO
7986-FVUK,Female,70.0,587.0,Month-to-Month,Direct Debit,14.0,,176.4,13.5,55.0,4.0,8.0,Yes,349-7291,No,,Competitor made better offer,Yes
4545-IVDM,Female,65.0,848.0,Two Year,Credit Card,,4.666666666666667,616.8,0.0,42.0,0.0,1.0,Yes,313-2901,Yes,,,No
0521-NSRI,Female,59.0,825.0,Two Year,Credit Card,36.0,,179.2,0.0,12.0,0.0,0.0,No,403-9733,No,,,NO
3515-SKUL,Male,24.0,883.0,One Year,Credit Card,,1.8333333333333333,287.5,0.0,10.0,0.0,0.0,No,349-9561,No,,,No
5048-JDIR,Female,30.0,412.0,Two Year,Direct Debit,,3.5833333333333335,596.9,0.0,7.0,2.0,0.0,No,339-6143,No,,,No
9003-DQCX,Male,20.0,663.0,Month-to-Month,Direct Debit,,0.3333333333333333,42.3,0.0,43.0,4.0,36.0,Yes,360-3686,No,,Service dissatisfaction,Yes
4548-XBJX,Male,43.0,730.0,Month-to-Month,Paper Check,,0.5833333333333334,47.6,0.0,11.0,0.0,0.0,No,351-2815,No,,,No
9862-JSJV,Female,61.0,620.0,Month-to-Month,Credit Card,,2.6666666666666665,478.1,0.0,33.0,0.0,14.0,Yes,384-2908,No,,Attitude of service provider,Yes
8190-FMJO,Male,84.0,515.0,Month-to-Month,Direct Debit,,0.75,117.7,18.4,21.0,1.0,2.0,Yes,325-8191,No,,Network reliability,Yes
3803-UXUK,Female,26.0,750.0,Month-to-Month,Direct Debit,14.0,,124.3,0.0,24.0,0.0,9.0,Yes,414-5786,No,,,NO
2472-IVOM,Male,42.0,242.0,Month-to-Month,Direct Debit,,2.5833333333333335,244.1,0.0,47.0,2.0,12.0,Yes,343-9654,No,,,No
2383-TBTM,Female,48.0,702.0,Month-to-Month,Direct Debit,1.0,,9.0,0.0,48.0,0.0,0.0,YES,363-1413,Yes,,Network reliability,Yes
8208-NXOR,Male,46.0,414.0,Month-to-Month,Credit Card,11.0,,148.1,70.4,7.0,0.0,0.0,No,260-7447,No,,,No
0832-MTCA,Male,19.0,804.0,Month-to-Month,Credit Card,,0.08333333333333333,8.0,0.0,31.0,0.0,13.0,YES,238-7022,No,,,NO
0817-LDOA,Female,84.0,728.0,Month-to-Month,Direct Debit,6.0,,22.8,0.0,59.0,2.0,15.0,Yes,276-5552,No,,Attitude of support person,Yes
8868-AUGD,Male,29.0,231.0,One Year,Direct Debit,,3.75,178.6,0.0,53.0,0.0,23.0,Yes,336-8657,Yes,,,NO
0046-UGXS,Male,19.0,439.0,Month-to-Month,Direct Debit,,0.16666666666666666,19.9,5.3,48.0,1.0,10.0,Yes,381-7597,Yes,,Competitor had better devices,Yes
8437-EIDR,Female,38.0,806.0,Two Year,Credit Card,,2.6666666666666665,259.1,0.0,9.0,1.0,0.0,No,325-8680,No,,,No
4626-UYXA,Male,21.0,204.0,Month-to-Month,Credit Card,,2.8333333333333335,338.2,0.0,26.0,0.0,17.0,No,317-4570,Yes,,,No
8840-GNVV,Female,35.0,498.0,Month-to-Month,Direct Debit,,3.5833333333333335,474.6,0.0,57.0,0.0,6.0,Yes,383-1509,Yes,,,NO
7529-FNNU,Female,25.0,922.0,Month-to-Month,Credit Card,,0.08333333333333333,10.0,0.0,22.0,0.0,21.0,YES,372-3750,No,,,No
1364-KTKD,Male,37.0,545.0,Two Year,Direct Debit,,5.916666666666667,706.6,0.0,41.0,0.0,10.0,YES,316-7118,Yes,,,No
3717-TQQA,Male,81.0,650.0,Two Year,Direct Debit,1.0,,14.0,0.0,48.0,0.0,4.0,YES,369-7903,No,,,No
4642-BERS,Female,45.0,952.0,Month-to-Month,Direct Debit,,4.0,530.1,121.9,68.0,3.0,6.0,No,286-3774,Yes,,Competitor had better devices,Yes
0687-ITRC,Female,66.0,567.0,One Year,Direct Debit,,3.4166666666666665,527.0,0.0,17.0,0.0,3.0,Yes,357-4012,No,,,No
0275-CTJV,Male,30.0,927.0,Month-to-Month,Credit Card,5.0,,75.1,12.6,11.0,1.0,0.0,NO,342-4004,No,,,No
5802-USCC,Female,43.0,240.0,Month-to-Month,Credit Card,58.0,,931.1,0.0,34.0,0.0,6.0,Yes,330-8351,No,,,Yes
8612-MHNZ,Male,37.0,485.0,Month-to-Month,Credit Card,,4.416666666666667,212.1,89.0,36.0,1.0,5.0,Yes,386-8943,Yes,,Poor expertise of online support,Yes
3148-KSPG,Male,38.0,568.0,One Year,Direct Debit,17.0,,138.3,0.0,6.0,0.0,0.0,No,325-8544,No,,,No
4914-GDRS,Female,47.0,980.0,Month-to-Month,Direct Debit,1.0,,11.0,0.0,36.0,3.0,5.0,Yes,268-8601,No,,Competitor made better offer,YES
3628-JRAY,Male,19.0,385.0,Month-to-Month,Paper Check,,1.0,158.3,0.0,13.0,2.0,24.0,Yes,390-5267,No,,,No
8467-NOCR,Female,75.0,889.0,Two Year,Direct Debit,,6.0,504.8,0.0,49.0,0.0,1.0,Yes,373-1448,Yes,,,No
9858-DDVK,Female,77.0,304.0,Month-to-Month,Direct Debit,,2.0,341.4,0.0,37.0,0.0,2.0,Yes,356-4146,No,,Poor expertise of online support,Yes
6389-ZQNB,Female,38.0,574.0,Month-to-Month,Direct Debit,5.0,,82.5,28.3,35.0,3.0,1.0,NO,337-9128,Yes,,Price too high,Yes
1812-LQSE,Female,63.0,590.0,Month-to-Month,Credit Card,1.0,,6.0,0.0,10.0,0.0,0.0,No,387-5431,No,,,No
7198-KRZF,Male,34.0,669.0,Month-to-Month,Credit Card,,0.25,37.4,12.7,17.0,0.0,3.0,Yes,412-3404,No,,,No
0294-ASHL,Male,25.0,214.0,Month-to-Month,Direct Debit,,0.16666666666666666,32.7,4.3,41.0,0.0,24.0,Yes,366-4334,No,,,NO
3389-HQXG,Male,72.0,207.0,Month-to-Month,Direct Debit,6.0,,22.4,15.5,60.0,4.0,3.0,Yes,297-6293,No,,Moved,Yes
3126-JQSI,Female,40.0,819.0,Month-to-Month,Direct Debit,55.0,,441.8,222.8,43.0,0.0,2.0,Yes,329-8788,No,,,No
8022-IYTZ,Male,69.0,891.0,Month-to-Month,Direct Debit,1.0,,9.0,0.0,34.0,2.0,5.0,Yes,406-9926,No,,Competitor made better offer,YES
9210-EUQE,Male,33.0,446.0,Two Year,Credit Card,72.0,,939.0,0.0,10.0,0.0,0.0,NO,290-4437,No,,,No
1142-ULSQ,Male,39.0,798.0,Two Year,Credit Card,,1.9166666666666667,234.7,0.0,9.0,0.0,0.0,No,321-8720,No,,,No
2728-ESKY,Female,34.0,358.0,Two Year,Credit Card,66.0,,795.4,0.0,43.0,0.0,1.0,Yes,415-3689,Yes,,,Yes
7358-XAHS,Female,22.0,580.0,One Year,Paper Check,,0.5,97.4,0.0,13.0,0.0,0.0,No,397-1659,No,,,NO
6286-DCHV,Female,45.0,591.0,Two Year,Credit Card,,6.25,299.2,0.0,9.0,0.0,0.0,No,340-1029,No,,,No
6569-MPJS,Male,47.0,626.0,Month-to-Month,Direct Debit,34.0,,376.8,184.7,38.0,2.0,2.0,Yes,295-9263,No,,Price too high,Yes
0244-ESQJ,Female,38.0,610.0,One Year,Paper Check,62.0,,432.8,0.0,26.0,0.0,4.0,No,344-6847,No,,,No
2705-ANAN,Female,55.0,991.0,One Year,Direct Debit,41.0,,607.8,0.0,40.0,0.0,6.0,Yes,386-4026,Yes,,,NO
5441-MHBB,Female,25.0,431.0,Month-to-Month,Credit Card,,2.75,261.4,0.0,49.0,4.0,15.0,Yes,355-3814,Yes,,Competitor made better offer,YES
7156-PUPV,Female,66.0,876.0,Two Year,Direct Debit,,0.5833333333333334,98.9,0.0,28.0,0.0,5.0,Yes,356-1582,No,,,No
2491-OLNY,Male,21.0,813.0,Month-to-Month,Direct Debit,65.0,,909.0,0.0,26.0,0.0,7.0,Yes,250-6897,Yes,,,No
7825-PSGR,Male,44.0,619.0,Two Year,Credit Card,,0.9166666666666666,79.9,0.0,7.0,0.0,0.0,No,300-9633,No,,,No
7990-UVSL,Male,74.0,713.0,One Year,Direct Debit,,3.5833333333333335,256.8,270.9,36.0,0.0,3.0,YES,320-10429,Yes,,,No
9076-TOUJ,Male,37.0,384.0,Two Year,Direct Debit,,4.75,626.1,0.0,43.0,1.0,6.0,Yes,343-2465,Yes,,,No
0880-TPSC,Female,24.0,425.0,Two Year,Credit Card,9.0,,140.9,32.4,10.0,0.0,0.0,No,318-9285,No,,,No
3666-UNZE,Female,40.0,371.0,Two Year,Direct Debit,,5.666666666666667,1092.8,0.0,41.0,0.0,12.0,Yes,344-3430,Yes,,,No
5828-GSCW,Female,41.0,266.0,Month-to-Month,Direct Debit,,0.75,101.5,46.2,23.0,3.0,0.0,Yes,313-2671,No,,Product dissatisfaction,Yes
6357-BOCP,Female,60.0,793.0,One Year,Credit Card,,0.4166666666666667,47.9,0.0,10.0,2.0,0.0,No,372-4186,No,,,No
6578-HKVT,Female,39.0,558.0,Month-to-Month,Direct Debit,,1.75,148.3,0.0,53.0,0.0,2.0,Yes,399-8845,No,,,No
3964-SLDG,Female,63.0,328.0,Month-to-Month,Direct Debit,9.0,,37.7,65.3,27.0,0.0,6.0,YES,329-7298,No,,,No
4202-AQEA,Female,20.0,202.0,One Year,Credit Card,59.0,,471.3,0.0,45.0,0.0,19.0,Yes,311-8780,No,,,No
6076-RCCT,Male,35.0,466.0,One Year,Direct Debit,46.0,,740.2,0.0,50.0,0.0,15.0,Yes,329-9847,No,,,No
4937-AWGZ,Female,36.0,867.0,Month-to-Month,Paper Check,5.0,,46.0,0.0,45.0,4.0,14.0,Yes,371-9457,Yes,,Competitor offered higher download speeds,Yes
1631-EECZ,Male,76.0,778.0,Two Year,CREDIT CARD,68.0,,271.6,0.0,38.0,0.0,3.0,YES,326-7843,Yes,,,No
0830-FLCM,Female,36.0,561.0,One Year,Direct Debit,8.0,,90.8,0.0,25.0,2.0,7.0,Yes,417-3046,No,,,No
2653-DHIM,Female,65.0,794.0,Two Year,Credit Card,,6.083333333333333,808.1,259.2,24.0,0.0,7.0,Yes,369-7295,Yes,,,NO
5377-AHGC,Male,30.0,221.0,Two Year,Paper Check,,5.166666666666667,247.0,155.0,13.0,0.0,0.0,No,421-8141,No,,,No
9908-QUXM,Male,47.0,682.0,Month-to-Month,Direct Debit,22.0,,87.2,0.0,30.0,5.0,6.0,Yes,344-2260,No,,Product dissatisfaction,Yes
8543-ZKUD,Female,33.0,237.0,Two Year,Credit Card,,5.916666666666667,1071.9,0.0,15.0,0.0,0.0,NO,343-7734,No,,,No
2493-OUPM,Male,41.0,223.0,Month-to-Month,Credit Card,9.0,,105.6,18.7,14.0,2.0,8.0,YES,365-4387,No,,Attitude of support person,Yes
3847-EXCA,Male,61.0,411.0,Two Year,CREDIT CARD,68.0,,473.6,174.1,13.0,0.0,0.0,NO,275-8568,No,,,NO
5997-GLLK,Female,38.0,695.0,Two Year,Credit Card,72.0,,1154.7,223.2,20.0,0.0,27.0,YES,367-6136,No,,,No
7092-LFEY,Female,57.0,218.0,Month-to-Month,Direct Debit,9.0,,44.6,0.0,59.0,0.0,2.0,Yes,325-8241,No,,Attitude of support person,Yes
0555-KKYX,Female,45.0,753.0,Two Year,Credit Card,,4.5,762.3,0.0,7.0,0.0,0.0,NO,278-2456,No,,,No
8720-IUCN,Female,59.0,399.0,One Year,Direct Debit,30.0,,209.0,0.0,30.0,0.0,3.0,Yes,377-9829,No,,,No
9231-ZARN,Male,60.0,791.0,Two Year,Credit Card,,6.083333333333333,362.8,97.8,35.0,0.0,7.0,Yes,401-5485,No,,,No
1339-UVPB,Female,24.0,375.0,One Year,PAPER CHECK,26.0,,342.0,0.0,10.0,2.0,0.0,No,375-3668,No,,,No
2154-ZTGT,Male,27.0,248.0,One Year,Direct Debit,41.0,,163.7,0.0,10.0,0.0,0.0,No,337-3872,No,,,No
2207-IIJQ,Male,37.0,352.0,Month-to-Month,Credit Card,,0.08333333333333333,15.0,0.0,7.0,0.0,0.0,No,316-4217,No,,,No
4988-DNKW,Female,41.0,293.0,Two Year,Credit Card,,3.8333333333333335,416.1,0.0,17.0,0.0,0.0,NO,387-2919,No,,,No
2933-IJME,Female,61.0,628.0,One Year,Direct Debit,,3.1666666666666665,492.7,136.8,50.0,0.0,4.0,YES,344-3302,Yes,,,NO
1604-LVPT,Female,55.0,407.0,Two Year,Credit Card,,0.9166666666666666,54.8,0.0,9.0,0.0,0.0,No,260-7986,No,,,No
3977-PAQV,Female,38.0,863.0,Two Year,Paper Check,51.0,,505.6,0.0,39.0,2.0,7.0,Yes,386-3796,No,,,No
6172-SZVQ,Female,51.0,989.0,One Year,Paper Check,39.0,,430.6,0.0,9.0,2.0,0.0,NO,394-7710,No,,,No
6963-COPS,Male,63.0,975.0,One Year,Direct Debit,,5.25,951.7,0.0,48.0,0.0,6.0,Yes,270-6029,Yes,,,No
0649-CTXP,Female,21.0,833.0,Month-to-Month,Credit Card,,0.08333333333333333,7.0,0.0,13.0,0.0,0.0,No,421-9144,No,,,No
2067-XRSL,Female,80.0,887.0,Two Year,Credit Card,,1.4166666666666667,69.8,69.7,17.0,0.0,12.0,Yes,341-3270,Yes,,,Yes
5957-ZDAK,Female,42.0,911.0,Month-to-Month,Direct Debit,,1.0,93.3,0.0,21.0,1.0,5.0,Yes,305-10044,No,,,No
5764-IPPW,Female,66.0,279.0,Two Year,Direct Debit,,2.25,212.6,0.0,8.0,0.0,0.0,No,359-1441,No,,,No
3966-MSPM,Male,64.0,603.0,Two Year,Credit Card,,1.8333333333333333,348.3,0.0,6.0,0.0,0.0,No,332-3544,No,,,No
6752-VVVP,Female,40.0,679.0,Month-to-Month,Direct Debit,12.0,,140.8,4.6,41.0,0.0,1.0,Yes,407-5774,Yes,,Competitor had better devices,Yes
7786-BGST,Male,76.0,913.0,One Year,Direct Debit,,4.0,479.2,0.0,64.0,2.0,1.0,Yes,405-7676,No,,,No
7674-IIBA,Female,43.0,577.0,Two Year,Credit Card,,5.916666666666667,495.1,0.0,29.0,1.0,2.0,Yes,284-2958,Yes,,,No
0547-XPJE,Female,57.0,289.0,One Year,Paper Check,,2.6666666666666665,454.1,161.9,26.0,0.0,1.0,Yes,415-4051,No,,Attitude of support person,Yes
1805-OUIM,Male,49.0,889.0,One Year,Credit Card,,2.0833333333333335,101.6,0.0,36.0,1.0,19.0,Yes,317-4120,Yes,,,No
0830-KXOJ,Female,40.0,322.0,Month-to-Month,Direct Debit,,4.0,774.3,0.0,28.0,2.0,25.0,Yes,357-3577,No,,,NO
8539-DXRY,Female,41.0,947.0,Month-to-Month,Direct Debit,13.0,,103.0,0.0,32.0,0.0,7.0,Yes,352-1237,No,,,No
4268-VPGG,Male,60.0,362.0,Month-to-Month,Direct Debit,,1.75,170.2,0.0,45.0,1.0,6.0,Yes,353-2557,Yes,,,No
0204-QLHK,Female,26.0,333.0,Month-to-Month,Direct Debit,2.0,,30.2,44.9,42.0,2.0,18.0,Yes,394-2445,Yes,,Attitude of support person,YES
3433-UOGX,Male,68.0,688.0,Month-to-Month,Direct Debit,1.0,,9.0,0.0,39.0,0.0,12.0,Yes,349-3327,No,,Competitor had better devices,YES
3208-CIJJ,Female,36.0,729.0,Month-to-Month,Paper Check,,0.3333333333333333,47.0,0.0,43.0,4.0,1.0,YES,395-3852,Yes,,Competitor made better offer,Yes
4248-YSRP,Female,33.0,549.0,Month-to-Month,Direct Debit,9.0,,135.9,0.0,14.0,1.0,26.0,YES,334-5150,No,,,NO
7073-JEYW,Female,19.0,799.0,Month-to-Month,Credit Card,,3.9166666666666665,281.9,0.0,38.0,2.0,35.0,Yes,366-8939,No,,,NO
1574-NWCM,Male,60.0,605.0,Two Year,Credit Card,,1.0833333333333333,161.5,28.9,7.0,0.0,0.0,No,318-8143,No,,,No
0143-REXB,Male,24.0,644.0,Month-to-Month,Credit Card,,2.6666666666666665,285.7,0.0,44.0,1.0,24.0,Yes,381-8359,No,,Attitude of service provider,Yes
9342-NHRS,Female,85.0,822.0,Two Year,Direct Debit,,4.583333333333333,387.4,297.0,39.0,3.0,2.0,Yes,417-2054,Yes,,,No
1959-TYXJ,Male,42.0,998.0,Two Year,CREDIT CARD,,5.75,414.1,160.4,33.0,0.0,3.0,Yes,397-6109,Yes,,,No
9653-TWSS,Female,75.0,456.0,One Year,Direct Debit,16.0,,98.6,0.0,23.0,0.0,7.0,Yes,343-6374,No,,,Yes
3766-JHGI,Female,44.0,541.0,Two Year,Credit Card,,1.5,179.7,0.0,10.0,0.0,0.0,NO,352-6962,No,,,No
8154-DHII,Male,65.0,879.0,Month-to-Month,Direct Debit,5.0,,28.3,0.0,44.0,3.0,3.0,Yes,393-4086,No,,Competitor made better offer,Yes
8068-OZFJ,Male,21.0,682.0,One Year,Credit Card,,4.583333333333333,275.1,262.2,50.0,0.0,17.0,Yes,320-8541,No,,,NO
7362-GVHI,Male,31.0,786.0,Month-to-Month,Credit Card,1.0,,16.0,0.0,29.0,0.0,4.0,Yes,304-5915,No,,,No
2000-TMWO,Female,58.0,557.0,Two Year,Direct Debit,,4.833333333333333,578.7,0.0,7.0,1.0,0.0,NO,395-1693,No,,,No
2881-SFUM,Male,25.0,576.0,One Year,Direct Debit,49.0,,494.2,183.8,32.0,2.0,19.0,Yes,420-5179,Yes,,,NO
5843-YZUY,Male,70.0,736.0,Month-to-Month,Credit Card,,2.0,121.3,8.0,45.0,1.0,9.0,Yes,312-6440,Yes,,Attitude of support person,Yes
1374-SPCR,Female,55.0,516.0,Month-to-Month,Credit Card,13.0,,67.4,0.0,37.0,2.0,1.0,NO,307-6475,No,,Competitor had better devices,Yes
7669-QUUH,Female,21.0,753.0,Month-to-Month,Direct Debit,2.0,,19.3,0.0,27.0,0.0,26.0,Yes,330-6626,No,,Moved,Yes
0176-DIDZ,Male,72.0,802.0,Two Year,Direct Debit,,4.583333333333333,438.1,0.0,34.0,1.0,7.0,Yes,326-8475,No,,,NO
0525-VIVB,Female,53.0,790.0,Month-to-Month,Direct Debit,,0.4166666666666667,26.7,0.0,14.0,3.0,1.0,Yes,353-4296,Yes,,Competitor offered higher download speeds,YES
6599-MMRU,Female,48.0,876.0,One Year,Credit Card,53.0,,529.7,413.4,23.0,3.0,3.0,Yes,300-5602,No,,Network reliability,Yes
6427-RUJP,Male,50.0,210.0,Month-to-Month,Credit Card,,0.08333333333333333,15.0,0.0,21.0,4.0,5.0,Yes,413-1061,No,,Attitude of support person,Yes
6388-JGXT,Male,60.0,538.0,Two Year,Direct Debit,45.0,,223.3,0.0,37.0,0.0,9.0,Yes,338-8582,Yes,,,No
1806-AFHQ,Female,32.0,927.0,Month-to-Month,Direct Debit,13.0,,157.6,80.6,30.0,0.0,14.0,Yes,340-4584,No,,,No
2890-FRVG,Male,45.0,587.0,Month-to-Month,DIRECT DEBIT,,0.08333333333333333,14.0,1.5,42.0,1.0,3.0,Yes,407-4146,No,,Network reliability,Yes
